order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00000694,U000497,2024-06-03 10:13:58,10,122036.93,0.0,21966.65,0.0,144003.58,COD,shipped,Surat,India
O00000695,U000357,2024-12-10 08:46:17,9,110501.03,0.0,19890.19,6887.43,130391.22,COD,delivered,Berlin,Germany
O00000696,U000407,2022-05-04 16:04:22,8,92362.81,0.0,16625.31,10852.35,108988.12,UPI,delivered,Ahmedabad,India
O00000697,U000287,2024-09-12 19:02:32,2,4607.96,0.0,829.43,860.74,5437.39,Debit Card,cancelled,Delhi,India
O00000698,U000450,2024-02-18 13:41:42,6,57919.22,0.0,10425.46,6132.14,68344.68,UPI,delivered,Mumbai,India
O00000699,U000096,2023-07-28 23:45:12,6,42336.31,0.0,7620.54,10048.19,49956.85,Credit Card,delivered,Bengaluru,India
O00000700,U000362,2024-12-29 21:26:35,6,55798.06,0.0,10043.65,879.08,65841.71,UPI,delivered,Bhopal,India
O00000701,U000057,2023-03-15 06:33:29,4,38529.92,0.0,6935.39,1349.77,45465.31,UPI,delivered,Birmingham,United Kingdom
O00000702,U000196,2022-07-08 14:09:27,7,41240.74,0.0,7423.33,855.32,48664.07,COD,delivered,Kochi,India
O00000703,U000309,2022-02-04 02:27:07,5,68541.04,0.0,12337.39,16179.96,80878.43,Credit Card,shipped,Kochi,India
O00000704,U000177,2021-10-29 21:16:05,4,70581.13,0.0,12704.6,7262.7,83285.73,UPI,pending,Kochi,India
O00000705,U000004,2022-02-04 00:22:10,3,28311.37,0.0,5096.05,4466.03,33407.42,Net Banking,delivered,Indore,India
O00000706,U000059,2021-07-24 19:48:18,3,19749.99,0.0,3555.0,0.0,23304.99,Debit Card,returned,Mumbai,India
O00000707,U000458,2024-12-22 01:14:45,4,20553.99,0.0,3699.72,1981.08,24253.71,COD,shipped,Indore,India
O00000708,U000462,2024-06-15 17:12:24,2,26330.1,0.0,4739.42,0.0,31069.52,UPI,pending,Indore,India
O00000709,U000021,2024-12-15 06:30:02,1,6533.34,0.0,1176.0,0.0,7709.34,Debit Card,delivered,Ahmedabad,India
O00000710,U000278,2023-12-28 20:43:45,4,75800.38,0.0,13644.07,951.44,89444.45,UPI,delivered,Kolkata,India
O00000711,U000382,2022-01-08 16:55:01,2,30678.98,0.0,5522.22,0.0,36201.2,Net Banking,delivered,Patna,India
O00000712,U000169,2022-09-29 03:24:33,8,75399.44,0.0,13571.9,10463.24,88971.34,Credit Card,pending,Mumbai,India
O00000713,U000013,2024-12-21 00:00:09,1,6283.88,0.0,1131.1,0.0,7414.98,COD,delivered,Delhi,India
O00000714,U000010,2024-04-07 15:28:19,5,47831.95,0.0,8609.75,3730.31,56441.7,UPI,delivered,Bengaluru,India
O00000715,U000332,2024-04-15 22:05:12,9,134775.8,0.0,24259.64,10980.26,159035.44,Credit Card,delivered,Indore,India
O00000716,U000011,2024-07-13 16:43:56,4,30345.3,0.0,5462.15,2566.69,35807.45,COD,cancelled,London,United Kingdom
O00000717,U000288,2023-05-19 23:12:31,6,84621.33,0.0,15231.84,0.0,99853.17,UPI,delivered,Lucknow,India
O00000718,U000087,2023-10-21 23:32:34,5,58272.77,0.0,10489.1,0.0,68761.87,Debit Card,delivered,Kochi,India
O00000719,U000348,2023-06-07 08:26:38,8,108665.29,0.0,19559.75,10267.07,128225.04,Credit Card,delivered,Mumbai,India
O00000720,U000049,2024-12-08 10:47:06,10,61833.38,0.0,11130.01,1245.86,72963.39,UPI,delivered,Chennai,India
O00000721,U000179,2022-09-05 06:08:59,4,33943.6,0.0,6109.85,0.0,40053.45,Debit Card,shipped,Bengaluru,India
O00000722,U000469,2022-04-24 23:27:11,5,46035.17,0.0,8286.33,0.0,54321.5,COD,delivered,Chicago,United States
O00000723,U000197,2024-06-09 03:05:26,3,49204.14,0.0,8856.75,0.0,58060.89,COD,delivered,Sharjah,United Arab Emirates
O00000724,U000100,2024-04-30 07:59:22,5,61130.41,0.0,11003.47,0.0,72133.88,Debit Card,pending,Bhopal,India
O00000725,U000037,2022-09-11 01:19:22,6,30931.2,0.0,5567.62,0.0,36498.82,Credit Card,delivered,Sharjah,United Arab Emirates
O00000726,U000101,2024-02-14 12:59:56,9,78129.7,0.0,14063.35,6394.65,92193.05,UPI,delivered,Chandigarh,India
O00000727,U000147,2023-10-21 10:03:30,2,29856.62,0.0,5374.19,0.0,35230.81,UPI,delivered,Brisbane,Australia
O00000728,U000402,2024-10-25 17:06:55,8,79593.23,0.0,14326.78,0.0,93920.01,UPI,delivered,Surat,India
O00000729,U000152,2022-02-15 19:10:12,3,35452.2,0.0,6381.4,0.0,41833.6,UPI,delivered,Indore,India
O00000730,U000143,2022-10-05 15:00:57,3,31891.33,0.0,5740.44,10735.25,37631.77,UPI,delivered,Hyderabad,India
O00000731,U000438,2024-01-17 07:41:12,6,58204.3,0.0,10476.77,0.0,68681.07,UPI,delivered,Chennai,India
O00000732,U000272,2024-03-07 12:50:26,2,9648.12,0.0,1736.66,0.0,11384.78,Debit Card,delivered,Melbourne,Australia
O00000733,U000105,2022-12-18 12:34:50,1,9265.7,0.0,1667.83,0.0,10933.53,Net Banking,delivered,Indore,India
O00000734,U000243,2023-11-01 01:01:47,5,92705.99,0.0,16687.08,1531.82,109393.07,Credit Card,cancelled,Ahmedabad,India
O00000735,U000231,2022-12-15 18:13:45,2,15817.96,0.0,2847.23,2071.48,18665.19,Credit Card,delivered,Chennai,India
O00000736,U000457,2024-11-23 23:43:26,5,104853.93,0.0,18873.71,0.0,123727.64,UPI,pending,Nagpur,India
O00000737,U000022,2023-08-22 09:27:54,4,84828.78,0.0,15269.18,0.0,100097.96,Credit Card,delivered,Indore,India
O00000738,U000074,2023-12-06 22:02:14,5,111563.85,0.0,20081.49,1668.8,131645.34,Credit Card,shipped,Bengaluru,India
O00000739,U000303,2021-04-18 00:29:36,3,32087.5,0.0,5775.75,595.92,37863.25,Credit Card,delivered,Pune,India
O00000740,U000035,2022-05-12 07:54:42,8,105234.9,0.0,18942.28,16838.34,124177.18,UPI,delivered,New York,United States
O00000741,U000448,2024-12-15 17:02:30,4,24730.22,0.0,4451.44,664.93,29181.66,Credit Card,returned,Hyderabad,India
O00000742,U000318,2022-02-10 17:12:00,4,30331.35,0.0,5459.64,1837.94,35790.99,UPI,cancelled,Mumbai,India
O00000743,U000204,2023-05-18 20:42:49,5,53651.68,0.0,9657.3,11973.35,63308.98,Net Banking,delivered,Jaipur,India
O00000744,U000298,2023-12-16 03:00:37,3,20520.42,0.0,3693.68,0.0,24214.1,UPI,delivered,Kochi,India
O00000745,U000500,2023-08-06 18:14:46,8,69488.07,0.0,12507.85,10572.0,81995.92,Net Banking,shipped,Chandigarh,India
O00000746,U000029,2024-05-10 21:21:52,3,42960.35,0.0,7732.86,5849.47,50693.21,Credit Card,shipped,Coimbatore,India
O00000747,U000181,2024-01-09 18:34:36,3,15814.75,0.0,2846.65,2806.34,18661.4,UPI,delivered,Hyderabad,India
O00000748,U000366,2023-02-14 01:48:12,1,5165.43,0.0,929.78,708.86,6095.21,UPI,delivered,Patna,India
O00000749,U000443,2021-01-12 18:27:55,5,32712.3,0.0,5888.21,2033.13,38600.51,UPI,delivered,Coimbatore,India
O00000750,U000323,2024-11-13 10:25:44,1,14425.35,0.0,2596.56,1348.86,17021.91,COD,delivered,Kochi,India
O00000751,U000256,2022-02-11 05:29:06,5,38208.34,0.0,6877.5,4113.55,45085.84,Net Banking,delivered,Kolkata,India
O00000752,U000246,2023-11-21 21:40:43,9,81899.89,0.0,14741.98,20292.44,96641.87,Debit Card,cancelled,Patna,India
O00000753,U000392,2024-07-12 08:02:12,2,11407.24,0.0,2053.3,4238.78,13460.54,Net Banking,delivered,Kochi,India
O00000754,U000429,2023-03-19 14:15:14,9,38044.59,0.0,6848.03,1104.49,44892.62,Credit Card,delivered,Chennai,India
O00000755,U000023,2023-05-04 14:30:57,7,64401.05,0.0,11592.19,11761.7,75993.24,UPI,delivered,Pune,India
O00000756,U000181,2024-02-13 11:34:26,3,16038.07,0.0,2886.85,881.1,18924.92,Credit Card,delivered,Hyderabad,India
O00000757,U000012,2024-08-20 00:54:16,1,12290.04,0.0,2212.21,3407.02,14502.25,Net Banking,delivered,Indore,India
O00000758,U000009,2023-02-17 12:25:00,7,25042.09,0.0,4507.58,3706.91,29549.67,Credit Card,delivered,Kochi,India
O00000759,U000079,2022-07-27 01:27:06,3,14210.94,0.0,2557.97,0.0,16768.91,UPI,delivered,Bengaluru,India
O00000760,U000399,2022-06-02 05:46:33,4,46039.27,0.0,8287.07,7637.87,54326.34,UPI,delivered,Pune,India
O00000761,U000340,2023-04-22 21:22:55,8,79486.39,0.0,14307.55,2377.8,93793.94,UPI,delivered,Bengaluru,India
O00000762,U000109,2024-12-01 10:14:11,3,11106.84,0.0,1999.23,1205.34,13106.07,Net Banking,delivered,Jaipur,India
O00000763,U000231,2023-06-05 13:29:40,2,11291.96,0.0,2032.55,0.0,13324.51,UPI,delivered,Surat,India
O00000764,U000405,2024-11-24 15:50:07,5,53520.72,0.0,9633.73,7095.5,63154.45,Credit Card,delivered,Kolkata,India
O00000765,U000423,2022-09-08 01:00:23,2,22953.28,0.0,4131.59,0.0,27084.87,UPI,returned,Nagpur,India
O00000766,U000013,2024-06-30 15:43:33,6,30032.52,0.0,5405.85,1068.0,35438.37,UPI,shipped,Delhi,India
O00000767,U000115,2024-06-20 19:59:19,8,38430.46,0.0,6917.48,3879.23,45347.94,Debit Card,delivered,Mumbai,India
O00000768,U000368,2021-09-19 07:10:19,5,60992.57,0.0,10978.66,2882.87,71971.23,Debit Card,returned,Pune,India
O00000769,U000433,2024-02-14 10:33:47,5,65543.07,0.0,11797.75,0.0,77340.82,Net Banking,delivered,Kolkata,India
O00000770,U000424,2023-07-26 00:11:24,4,49684.06,0.0,8943.13,0.0,58627.19,Debit Card,delivered,Coimbatore,India
O00000771,U000354,2024-09-03 06:51:56,6,66694.08,0.0,12004.93,7476.25,78699.01,Debit Card,cancelled,Pune,India
O00000772,U000157,2024-09-14 03:33:14,3,12797.05,0.0,2303.47,1975.46,15100.52,UPI,returned,Pune,India
O00000773,U000466,2024-01-07 15:48:36,9,59380.89,0.0,10688.56,684.47,70069.45,UPI,delivered,London,United Kingdom
O00000774,U000204,2022-08-24 00:09:44,4,25147.16,0.0,4526.49,4784.3,29673.65,Credit Card,delivered,Jaipur,India
O00000775,U000496,2024-11-11 20:48:06,1,6900.77,0.0,1242.14,0.0,8142.91,UPI,delivered,Kolkata,India
O00000776,U000119,2024-10-11 01:06:01,1,13230.38,0.0,2381.47,1255.39,15611.85,UPI,returned,Pune,India
O00000777,U000104,2022-05-22 16:50:14,2,9426.9,0.0,1696.84,0.0,11123.74,Debit Card,delivered,Bengaluru,India
O00000778,U000451,2022-10-28 04:42:04,6,30191.69,0.0,5434.5,9293.14,35626.19,UPI,delivered,Surat,India
O00000779,U000392,2024-03-24 13:09:34,6,49775.25,0.0,8959.55,0.0,58734.8,UPI,delivered,Kochi,India
O00000780,U000399,2024-09-08 15:03:42,1,10317.44,0.0,1857.14,4214.59,12174.58,Debit Card,delivered,Lucknow,India
O00000781,U000083,2021-08-19 06:57:41,5,25102.46,0.0,4518.44,2327.1,29620.9,Debit Card,cancelled,Surat,India
O00000782,U000197,2024-03-30 21:18:30,9,121450.38,0.0,21861.07,6268.95,143311.45,Net Banking,delivered,Sharjah,United Arab Emirates
O00000783,U000329,2024-08-03 16:37:26,6,52582.92,0.0,9464.93,6977.34,62047.85,UPI,delivered,Hyderabad,India
O00000784,U000211,2024-06-18 09:30:08,7,31417.5,0.0,5655.15,3173.28,37072.65,Net Banking,delivered,Lucknow,India
O00000785,U000423,2022-12-01 21:37:45,10,91093.59,0.0,16396.85,9704.16,107490.44,UPI,delivered,Bhopal,India
O00000786,U000202,2023-02-15 15:25:19,5,39568.46,0.0,7122.32,12332.58,46690.78,UPI,delivered,Mumbai,India
O00000787,U000022,2023-09-01 18:11:09,1,7964.34,0.0,1433.58,0.0,9397.92,Debit Card,delivered,Patna,India
O00000788,U000083,2023-08-23 22:24:33,7,56096.71,0.0,10097.41,4852.06,66194.12,UPI,delivered,Surat,India
O00000789,U000247,2024-07-09 11:51:52,5,48586.84,0.0,8745.63,0.0,57332.47,UPI,shipped,Surat,India
O00000790,U000447,2024-11-15 22:15:22,3,30807.3,0.0,5545.31,6550.47,36352.61,Credit Card,delivered,Bhopal,India
O00000791,U000225,2021-04-06 07:02:07,6,10490.98,0.0,1888.38,2551.89,12379.36,Debit Card,delivered,Kolkata,India
O00000792,U000410,2021-11-21 08:16:20,7,49722.78,0.0,8950.1,461.49,58672.88,UPI,delivered,Hyderabad,India
O00000793,U000356,2024-06-04 10:32:57,7,45941.73,0.0,8269.51,4298.18,54211.24,Debit Card,delivered,Indore,India
O00000794,U000335,2024-07-27 08:32:39,2,10512.49,0.0,1892.25,4441.39,12404.74,COD,delivered,Kochi,India
O00000795,U000131,2024-04-14 00:43:48,6,70637.58,0.0,12714.76,7148.6,83352.34,UPI,delivered,Jaipur,India
O00000796,U000012,2024-07-09 18:05:56,4,43899.38,0.0,7901.89,9939.65,51801.27,UPI,delivered,Indore,India
O00000797,U000397,2024-11-17 04:26:17,2,15262.02,0.0,2747.16,0.0,18009.18,Net Banking,shipped,Patna,India
O00000798,U000356,2022-10-21 00:12:35,3,15961.76,0.0,2873.12,0.0,18834.88,COD,delivered,Indore,India
O00000799,U000049,2024-11-15 03:00:41,3,16202.25,0.0,2916.4,0.0,19118.65,Debit Card,shipped,Chennai,India
O00000800,U000282,2023-11-16 12:32:49,9,61260.74,0.0,11026.93,2231.79,72287.67,Credit Card,delivered,Birmingham,United Kingdom
O00000801,U000092,2023-03-13 00:48:49,3,33088.59,0.0,5955.95,0.0,39044.54,UPI,shipped,Bengaluru,India
O00000802,U000208,2023-04-22 15:51:11,9,60242.73,0.0,10843.69,6244.95,71086.42,Credit Card,delivered,Bengaluru,India
O00000803,U000116,2024-09-23 19:16:23,6,52305.05,0.0,9414.91,0.0,61719.96,Credit Card,delivered,Brisbane,Australia
O00000804,U000499,2023-07-01 07:39:16,4,65354.82,0.0,11763.87,0.0,77118.69,Net Banking,cancelled,Manchester,United Kingdom
O00000805,U000249,2024-06-20 19:36:49,5,32253.07,0.0,5805.55,0.0,38058.62,Credit Card,delivered,Delhi,India
O00000806,U000182,2024-05-13 18:49:00,6,113005.53,0.0,20341.0,12880.43,133346.53,Credit Card,delivered,Pune,India
O00000807,U000035,2022-02-06 20:40:03,9,61455.63,0.0,11062.01,5851.48,72517.64,Debit Card,delivered,New York,United States
O00000808,U000223,2024-11-13 09:16:48,6,73982.35,0.0,13316.82,23705.19,87299.17,Net Banking,shipped,Bengaluru,India
O00000809,U000322,2024-10-15 06:53:46,1,3060.52,0.0,550.89,229.62,3611.41,Credit Card,delivered,Patna,India
O00000810,U000064,2024-10-05 17:58:00,3,29076.45,0.0,5233.76,2581.95,34310.21,UPI,delivered,Sydney,Australia
O00000811,U000441,2024-11-06 01:01:57,3,32916.11,0.0,5924.9,1235.39,38841.01,UPI,delivered,Patna,India
O00000812,U000403,2022-06-29 05:18:29,4,36648.86,0.0,6596.79,1667.11,43245.65,Net Banking,delivered,Chandigarh,India
O00000813,U000214,2024-10-30 03:17:34,6,43476.79,0.0,7825.82,2193.62,51302.61,Net Banking,delivered,Nagpur,India
O00000814,U000493,2022-09-06 16:48:36,4,27975.2,0.0,5035.54,5304.22,33010.74,UPI,shipped,Surat,India
O00000815,U000075,2023-02-01 16:44:59,7,84406.75,0.0,15193.22,6864.75,99599.97,Credit Card,delivered,Manchester,United Kingdom
O00000816,U000098,2024-12-16 01:01:42,6,70713.66,0.0,12728.46,21093.23,83442.12,UPI,delivered,London,United Kingdom
O00000817,U000200,2024-06-22 10:49:24,5,33539.72,0.0,6037.15,0.0,39576.87,UPI,returned,Lucknow,India
O00000818,U000389,2024-11-18 15:07:59,4,19675.16,0.0,3541.53,1744.56,23216.69,UPI,delivered,Ahmedabad,India
O00000819,U000042,2022-05-11 05:10:58,10,78918.16,0.0,14205.27,2099.05,93123.43,Net Banking,returned,Chandigarh,India
O00000820,U000252,2024-02-15 16:06:31,3,22543.64,0.0,4057.86,1970.99,26601.5,Credit Card,shipped,Indore,India
O00000821,U000306,2024-12-30 22:52:50,3,46726.08,0.0,8410.69,0.0,55136.77,UPI,cancelled,Indore,India
O00000822,U000208,2022-07-20 15:43:14,5,42029.12,0.0,7565.24,0.0,49594.36,UPI,delivered,Bengaluru,India
O00000823,U000287,2023-12-31 19:29:44,2,16012.12,0.0,2882.18,0.0,18894.3,UPI,returned,Delhi,India
O00000824,U000219,2024-10-03 03:16:06,1,3361.69,0.0,605.1,537.45,3966.79,Net Banking,delivered,Sharjah,United Arab Emirates
O00000825,U000034,2022-12-14 03:56:00,7,69592.58,0.0,12526.66,3879.53,82119.24,Debit Card,delivered,Melbourne,Australia
O00000826,U000069,2022-12-15 01:30:50,1,8241.96,0.0,1483.55,1609.83,9725.51,UPI,pending,Lucknow,India
O00000827,U000231,2024-03-08 18:38:02,6,46226.38,0.0,8320.75,10623.74,54547.13,UPI,delivered,Surat,India
O00000828,U000141,2024-10-25 13:47:32,5,66775.01,0.0,12019.5,1630.11,78794.51,UPI,delivered,Chennai,India
O00000829,U000295,2024-01-24 09:09:49,8,66570.02,0.0,11982.6,1542.35,78552.62,COD,shipped,Ahmedabad,India
O00000830,U000074,2021-10-15 18:54:01,2,4935.2,0.0,888.34,0.0,5823.54,Credit Card,shipped,Bengaluru,India
O00000831,U000353,2024-10-17 21:32:27,5,63016.17,0.0,11342.91,0.0,74359.08,Debit Card,delivered,Kolkata,India
O00000832,U000381,2024-07-22 10:06:26,2,33949.72,0.0,6110.95,0.0,40060.67,Debit Card,delivered,Mumbai,India
O00000833,U000315,2024-11-14 11:45:27,3,20239.14,0.0,3643.05,4343.94,23882.19,UPI,delivered,Kolkata,India
O00000834,U000274,2023-08-11 07:15:33,2,17794.94,0.0,3203.09,1063.04,20998.03,UPI,delivered,Lucknow,India
O00000835,U000235,2021-03-18 17:15:24,4,19227.22,0.0,3460.9,3936.22,22688.12,UPI,delivered,Pune,India
O00000836,U000185,2024-03-25 04:18:06,8,97206.38,0.0,17497.15,16472.92,114703.53,Debit Card,shipped,Kolkata,India
O00000837,U000361,2022-04-29 20:05:00,9,61473.67,0.0,11065.26,3232.79,72538.93,COD,delivered,Berlin,Germany
O00000838,U000181,2024-01-30 01:49:31,5,35444.13,0.0,6379.94,7339.81,41824.07,Credit Card,delivered,Hyderabad,India
O00000839,U000094,2021-07-16 00:07:28,7,56401.45,0.0,10152.26,2095.43,66553.71,Net Banking,delivered,Patna,India
O00000840,U000295,2023-03-27 18:30:17,7,60093.71,0.0,10816.87,10374.18,70910.58,Credit Card,pending,Indore,India
O00000841,U000114,2024-12-22 23:35:44,1,5681.84,0.0,1022.73,0.0,6704.57,COD,pending,Coimbatore,India
O00000842,U000456,2024-12-02 05:27:15,5,54532.21,0.0,9815.8,0.0,64348.01,Credit Card,returned,Hyderabad,India
O00000843,U000310,2024-10-16 22:23:52,5,49340.27,0.0,8881.25,0.0,58221.52,Debit Card,pending,Ahmedabad,India
O00000844,U000111,2023-12-20 13:17:43,4,37217.17,0.0,6699.09,8033.01,43916.26,Net Banking,delivered,Surat,India
O00000845,U000256,2023-09-04 19:08:56,1,4730.92,0.0,851.57,1084.13,5582.49,Credit Card,delivered,Kolkata,India
O00000846,U000374,2023-09-10 09:05:09,5,26729.92,0.0,4811.39,0.0,31541.31,Credit Card,delivered,Chennai,India
O00000847,U000261,2024-11-11 15:44:01,8,82779.16,0.0,14900.25,11882.46,97679.41,UPI,cancelled,Patna,India
O00000848,U000098,2021-09-21 11:55:22,1,2635.12,0.0,474.32,0.0,3109.44,Net Banking,delivered,London,United Kingdom
O00000849,U000015,2024-02-24 16:47:44,4,25993.59,0.0,4678.85,3232.51,30672.44,Net Banking,delivered,Bhopal,India
O00000850,U000338,2023-06-23 14:51:40,9,65290.81,0.0,11752.35,17079.17,77043.16,UPI,pending,Manchester,United Kingdom
O00000851,U000307,2024-06-17 18:45:08,3,25822.4,0.0,4648.03,0.0,30470.43,Debit Card,cancelled,Coimbatore,India
O00000852,U000383,2022-01-17 16:04:06,2,14559.32,0.0,2620.68,0.0,17180.0,UPI,delivered,Coimbatore,India
O00000853,U000482,2024-08-04 12:48:01,3,36609.61,0.0,6589.73,15418.94,43199.34,UPI,delivered,Surat,India
O00000854,U000407,2023-01-05 05:35:20,9,191320.5,0.0,34437.69,0.0,225758.19,Credit Card,delivered,Ahmedabad,India
O00000855,U000378,2021-12-20 18:13:01,10,106571.66,0.0,19182.9,6243.91,125754.56,Credit Card,shipped,Patna,India
O00000856,U000228,2024-12-05 15:08:54,2,17310.62,0.0,3115.91,0.0,20426.53,Debit Card,returned,Indore,India
O00000857,U000374,2023-10-30 03:11:19,5,75753.11,0.0,13635.56,7625.72,89388.67,UPI,shipped,Chennai,India
O00000858,U000044,2024-10-03 04:09:57,2,14078.98,0.0,2534.22,0.0,16613.2,UPI,pending,Patna,India
O00000859,U000421,2024-10-22 19:11:58,7,60952.71,0.0,10971.49,0.0,71924.2,Debit Card,delivered,Patna,India
O00000860,U000435,2024-11-01 22:03:28,9,62898.55,0.0,11321.74,4452.44,74220.29,Debit Card,delivered,Lucknow,India
O00000861,U000094,2024-11-08 14:48:38,5,57481.83,0.0,10346.73,380.06,67828.56,Credit Card,pending,Patna,India
O00000862,U000455,2022-10-27 14:16:55,4,31044.3,0.0,5587.97,1202.6,36632.27,Net Banking,delivered,Lucknow,India
O00000863,U000291,2024-12-31 13:34:18,10,72499.58,0.0,13049.92,4936.63,85549.5,Credit Card,delivered,London,United Kingdom
O00000864,U000078,2021-10-10 12:51:51,9,82581.77,0.0,14864.72,10181.73,97446.49,UPI,delivered,Hamburg,Germany
O00000865,U000432,2022-08-31 22:54:44,5,63406.03,0.0,11413.09,13259.48,74819.12,UPI,delivered,Chandigarh,India
O00000866,U000105,2022-10-30 15:06:09,5,46201.89,0.0,8316.34,0.0,54518.23,Net Banking,delivered,Patna,India
O00000867,U000369,2022-01-07 02:14:50,5,27096.61,0.0,4877.39,7960.31,31974.0,UPI,delivered,Kochi,India
O00000868,U000148,2024-10-15 09:49:51,6,49953.59,0.0,8991.65,2164.99,58945.24,UPI,delivered,Kolkata,India
O00000869,U000246,2023-12-27 06:33:08,8,77731.82,0.0,13991.73,1658.97,91723.55,UPI,delivered,Kolkata,India
O00000870,U000132,2023-08-01 14:10:53,6,26440.76,0.0,4759.34,4227.14,31200.1,UPI,delivered,Coimbatore,India
O00000871,U000259,2022-10-11 10:55:22,2,16783.08,0.0,3020.95,507.91,19804.03,Credit Card,shipped,Hyderabad,India
O00000872,U000163,2022-11-28 02:25:47,2,26532.14,0.0,4775.79,0.0,31307.93,Credit Card,delivered,Patna,India
O00000873,U000096,2024-05-30 16:41:40,4,22244.37,0.0,4003.99,5597.0,26248.36,Credit Card,shipped,Patna,India
O00000874,U000197,2023-08-25 01:42:31,9,109363.01,0.0,19685.34,15801.87,129048.35,Credit Card,cancelled,Sharjah,United Arab Emirates
O00000875,U000259,2024-01-26 15:19:27,5,49391.88,0.0,8890.54,0.0,58282.42,Credit Card,shipped,Kochi,India
O00000876,U000204,2022-12-31 00:07:02,7,63485.04,0.0,11427.31,9034.98,74912.35,UPI,delivered,Jaipur,India
O00000877,U000228,2024-10-27 20:04:49,4,29902.0,0.0,5382.36,4183.15,35284.36,UPI,delivered,Indore,India
O00000878,U000178,2024-05-28 15:42:08,6,137681.72,0.0,24782.71,21040.33,162464.43,UPI,delivered,Ahmedabad,India
O00000879,U000340,2021-12-05 14:18:09,1,22392.07,0.0,4030.57,0.0,26422.64,COD,cancelled,Coimbatore,India
O00000880,U000292,2024-07-15 17:10:15,1,5251.08,0.0,945.19,0.0,6196.27,Credit Card,cancelled,Brisbane,Australia
O00000881,U000464,2022-12-04 02:21:06,11,135928.31,0.0,24467.1,2511.76,160395.41,Debit Card,delivered,Pune,India
O00000882,U000258,2024-02-22 04:51:29,6,63235.46,0.0,11382.38,1794.98,74617.84,UPI,pending,Lucknow,India
O00000883,U000490,2024-10-05 00:18:25,5,45316.91,0.0,8157.04,3163.86,53473.95,UPI,delivered,Surat,India
O00000884,U000026,2022-05-28 19:10:02,7,36057.31,0.0,6490.32,3198.89,42547.63,Net Banking,delivered,Bengaluru,India
O00000885,U000351,2024-09-02 02:21:37,2,25944.22,0.0,4669.96,1455.5,30614.18,UPI,shipped,Patna,India
O00000886,U000238,2021-12-28 02:41:08,2,13236.31,0.0,2382.54,2630.06,15618.85,UPI,delivered,New York,United States
O00000887,U000250,2023-12-08 13:30:42,1,8504.17,0.0,1530.75,1920.32,10034.92,UPI,shipped,Hyderabad,India
O00000888,U000209,2024-05-25 00:23:27,2,15938.34,0.0,2868.9,0.0,18807.24,UPI,returned,Chandigarh,India
O00000889,U000138,2024-11-29 12:41:23,6,73364.01,0.0,13205.52,2064.7,86569.53,UPI,delivered,Ahmedabad,India
O00000890,U000245,2024-08-25 02:17:19,8,43614.6,0.0,7850.63,2771.01,51465.23,UPI,delivered,Kochi,India
